month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy
201806,louisiana,la,225050.0,0.0,0.0232,19857,0.0341,0.1296,72.0,0.0213,-0.0137,5360,-0.0557,0.1289,188,-0.2167,-0.2985,5456,0.0533,0.2502,14655,-0.0261,-0.1293,114.56249999999999,0.0,0.0094,1875.0,0.0013,-0.034,297976.0,-0.0031,0.0073
201806,missouri,mo,196550.0,0.0079,0.0922,25467,0.0529,-0.0516,60.0,-0.0244,-0.0977,10112,0.0314,0.0542,352,-0.3282,0.1282,7496,0.2177,0.0678,33471,0.046,0.0832,95.23339843749999,0.0106,0.0723,1693.0,0.0065,0.0418,275105.0,0.0084,0.0596
201806,oklahoma,ok,190050.0,0.0,5.0E-4,18024,0.0417,-0.0313,59.0,0.0172,-0.0709,5956,-0.0455,-0.0185,260,-0.0441,-0.0152,5264,0.1374,-0.0208,10815,-0.0053,0.509,96.93749999999999,-0.0045,0.0238,1900.0,0.0,-0.0078,259817.99999999997,-9.0E-4,0.0281
201806,west virginia,wv,169050.0,0.0048,0.0249,8586,0.0469,-0.0928,86.0,-0.0282,0.0,2116,-0.0056,0.0038,80,0.0526,0.4286,1652,0.0429,-0.0943,7379,-0.0619,0.2672,84.68085106382979,0.0295,-0.0109,1664.0,0.0416,-0.006,230969.0,4.0E-4,0.0476
201806,tennessee,tn,269950.0,-0.0104,0.1018,28472,0.0649,-0.096,53.0,-0.0093,-0.1382,12040,0.0426,0.0769,808,0.1477,0.1953,7868,0.1857,0.1377,45490,6.0E-4,1.0512,117.1875,0.0011,0.0957,1996.0,-0.002,-0.007,366384.0,-0.0045,0.066
201806,nebraska,ne,239050.0,-0.0038,0.0744,5071,0.1014,0.0967,43.0,-0.0444,-0.1313,2636,0.0561,0.0786,92,0.2105,0.3529,1244,0.2591,0.1309,5597,-0.1651,-0.1072,113.12641448431943,-0.0069,0.0477,1898.0,0.0109,-8.0E-4,292084.0,-0.0044,0.06
201806,georgia,ga,298950.0,0.0081,0.1095,64069,0.0403,-0.091,55.0,0.028,-0.0351,27508,0.0146,0.0453,2820,-0.2114,0.0863,17904,0.1241,-0.0244,48252,0.0565,1.0284,105.26562499999999,0.0065,0.109,2173.0,0.0012,0.0503,401223.0,-0.0024,0.0627
201806,connecticut,ct,369050.0,0.0056,-0.0656,25100,0.0414,0.0828,57.0,0.0364,-0.1094,6728,-0.0753,0.0,224,0.3023,0.3659,5980,0.1412,-0.08,10334,-0.2821,-0.7653,180.09374999999997,0.006,7.0E-4,1928.0,0.0137,-0.1018,735488.0,-0.004,-0.1175
201806,ohio,oh,180040.0,0.0169,0.1402,32353,0.0776,-0.1339,50.0,-0.0291,-0.115,16300,0.0246,0.0039,340,-0.0957,-0.1327,10804,0.2189,-0.0378,90681,-0.001,-0.0919,94.49999999999999,0.012,0.0937,1650.0,0.0173,0.0355,263210.0,0.0137,0.1018
201806,kentucky,ky,199550.0,0.005,0.06,15406,0.0604,-0.0528,61.0,-0.0469,-0.0758,5784,0.0478,0.0112,156,-0.1522,-0.2041,4184,0.2009,0.046,44046,-4.0E-4,0.0527,93.05555555555556,0.0173,0.0513,1811.0,0.0067,0.0061,273641.0,0.0094,0.0394
201806,minnesota,mn,289050.0,-0.0016,0.0733,20167,0.1279,-0.1078,46.0,-0.0515,-0.1154,10388,8.0E-4,-0.0012,292,0.058,0.1061,5880,0.2511,-0.1213,19749,0.0044,-0.1549,138.94531249999997,0.0028,0.0594,2111.0,-0.004,0.0147,381157.0,-0.0142,0.0602
201806,new mexico,nm,244050.0,0.0171,0.0327,9812,0.0482,-0.1093,72.0,-0.0336,-0.0464,2976,-0.0223,-0.0313,124,0.069,-0.1389,2328,0.2176,-0.0051,6508,0.015,0.405,122.17951127819549,0.0124,0.021,1947.0,0.0093,0.0109,365818.0,0.011,0.0565
201806,washington,wa,435045.0,0.0222,0.1182,16857,0.1338,0.0011,33.0,0.082,0.0645,12916,0.0931,0.0611,548,0.0074,0.0703,5268,0.3719,0.0948,19498,0.05,0.4374,203.70312499999997,0.0162,0.1039,2106.0,0.0029,0.014,623227.0,0.0153,0.1113
201806,new hampshire,nh,324950.0,-0.0064,0.0833,6597,0.1374,-0.1278,48.0,-0.0303,-0.1652,3112,-0.0089,0.0401,84,-0.125,-0.0455,1676,0.3176,0.0195,3996,0.0535,-0.4286,161.05025773195877,-0.0027,0.0631,1974.0,0.0,-0.016,430907.0,-0.0084,0.0358
201806,south carolina,sc,277809.99999999994,0.0102,0.0831,29984,0.0141,-0.0723,74.0,0.0423,-0.0327,8948,-0.0561,0.0159,1076,-0.1994,-0.0182,7424,0.0087,0.0209,45048,0.0021,0.2145,117.25488281249999,-6.0E-4,0.1081,1824.0,0.0116,0.0507,416285.99999999994,0.0128,0.0838
201806,rhode island,ri,369050.0,-0.0024,0.0112,3721,0.1632,-0.0101,42.0,0.0,-0.0968,1964,0.0041,0.1366,36,0.125,-0.25,972,0.3352,0.0519,3588,0.0281,0.479,214.36084142394822,0.0021,0.0456,1660.0,-0.0145,-0.0418,588584.0,-0.003,-0.0024
201806,virginia,va,310040.0,3.0E-4,0.0336,41104,0.0372,-0.0623,57.0,0.0556,-0.0806,14640,-0.1101,0.0055,812,0.2156,0.1802,10632,0.1038,-0.071,45534,-0.2552,-0.2172,140.24999999999997,0.0197,0.024,2080.0,0.0542,-0.0076,427529.0,-0.0019,0.0224
201806,north carolina,nc,294961.99999999994,0.0173,0.1058,49662,0.0165,-0.1446,72.0,-0.0069,-0.1529,15732,-0.1053,-0.0058,1412,-0.0084,0.3525,11972,0.0708,0.0088,59154,-0.0217,0.0114,124.37499999999999,0.0095,0.1367,2100.0,0.0,0.0828,397592.0,0.0096,0.085
201806,district of columbia,dc,639050.0,-0.0061,0.0269,1518,0.0758,-0.0181,31.0,0.0877,-0.0313,1024,-0.0791,-0.0691,32,0.1429,0.1429,504,0.125,-0.0156,4186,-0.3359,-0.3095,526.685393258427,0.1112,0.0869,1258.0,0.4748,-0.036,988114.0,-0.0245,0.0282
201806,south dakota,sd,239950.0,0.005,0.0664,3864,0.0318,-0.0279,46.0,-0.0891,-0.0108,1368,-0.0526,-0.0201,40,-0.0909,0.1111,768,0.3151,0.0787,1357,0.0519,0.4004,118.5515873015873,0.0086,0.0595,2040.0,0.0022,0.0049,299332.0,0.0038,0.0341
201806,texas,tx,299950.0,0.0,0.0377,104183,0.0589,-0.0077,52.0,0.0,-0.0714,42592,0.0063,0.0103,4220,0.132,0.2605,34812,0.1685,0.0555,100060,0.0337,0.2642,127.01562499999999,0.0,0.0527,2329.0,0.0026,0.0082,420202.00000000006,-0.0046,0.0361
201806,wyoming,wy,259950.0,0.0068,0.0608,4042,0.0529,-0.1026,74.0,-0.039,0.0278,1064,-0.0732,-0.213,44,-0.1538,0.2222,676,0.0974,-0.1952,3877,0.024,0.1163,117.1875,-8.0E-4,0.0131,2164.0,0.0051,0.0261,482567.0,0.0211,0.0531
201806,kansas,ks,179950.0,0.0,0.0588,10855,0.0585,0.0053,57.0,-0.0172,-0.0656,4416,0.0415,0.0554,260,0.25,0.8571,3184,0.1793,0.0859,4035,-0.0137,-0.0642,80.43046357615894,-0.0027,0.0338,1872.0,0.0059,0.0174,261071.99999999997,0.0164,0.0676
201806,hawaii,hi,690050.0,0.0022,-0.0029,5508,0.0293,-0.0364,80.0,-0.0123,-0.0698,1700,0.0192,0.0266,76,0.1875,0.1875,988,0.1126,0.1596,6952,-0.0152,-0.3746,500.8944543828265,-0.0106,0.0246,1369.0,0.0048,-0.014,1294164.0,-0.02,-0.0368
201806,pennsylvania,pa,214950.0,0.0161,0.075,47356,0.047,-0.1517,61.0,-0.0543,-0.1029,17324,-0.0662,-0.0371,716,-0.2318,0.0287,13644,0.1039,-0.1113,49193,-0.0089,-0.123,95.67187499999999,-0.0231,0.0215,1544.0,0.0269,0.0068,307330.0,0.0028,0.0545
201806,mississippi,ms,196050.0,0.0051,0.06,11716,0.0189,-0.0639,85.0,0.0059,-0.023,3044,0.0053,0.0511,152,-0.1556,-0.0256,2604,0.1109,0.1053,16813,0.015,0.1453,90.93982420554428,-0.0037,0.0254,1962.0,8.0E-4,0.0033,256815.0,0.0092,0.0587
201806,california,ca,555050.0,0.0091,0.0186,80229,0.0773,0.0749,37.0,0.0571,-0.039,46832,-0.0203,0.0467,1884,0.0239,0.1056,22212,0.1409,0.2288,61126,-0.0428,-0.4693,296.49999999999994,0.0137,0.0389,1888.0,-0.0058,-0.0021,1048236.0,-0.0073,0.0165
201806,new jersey,nj,365950.0,0.0165,0.0785,50926,0.0383,-0.0582,53.0,0.0392,-0.1167,17828,-0.1066,0.0167,608,0.027,0.0556,13312,0.1187,0.0403,26573,-0.0171,-0.1554,27.999999999999996,-0.1111,,576.0,-0.0784,,538384.0,0.0088,0.0485
201806,alabama,al,215866.0,0.0087,0.0796,25740,-0.0177,-0.1009,74.0,0.0278,-0.0976,7040,-0.0409,0.0023,708,0.0057,0.3721,5592,0.0754,0.0425,7392,0.0041,0.0337,100.45312499999999,0.01,0.2833,1988.0,0.004,0.1901,289677.0,-0.0029,0.0841
201806,maryland,md,339050.0,0.0059,0.0431,22377,0.0403,-0.0544,52.0,0.0947,-0.037,9464,-0.07,-0.0146,580,0.2393,0.0507,7428,0.1034,-0.0138,33126,-0.3147,-0.2924,169.93202781677243,0.4614,0.0366,1800.0,0.7054,-0.0022,448029.0,-0.0042,0.025
201806,iowa,ia,214950.0,0.0066,0.131,12651,0.053,-0.0823,58.0,-0.0169,-0.0333,4820,0.0084,0.0152,136,-0.2766,-0.1707,3088,0.1237,-0.0574,16258,0.0074,0.4068,119.24999999999999,0.0011,0.104,1672.0,3.0E-4,0.0036,250586.0,0.0038,0.0481
201806,colorado,co,475000.0,0.0,0.0416,22650,0.1437,-0.0178,44.0,-0.0435,-0.0638,13352,0.0699,-0.0671,692,-0.1082,0.0058,7368,0.3564,0.1164,36847,0.0539,0.5205,186.75781249999997,0.0095,0.0703,2493.0,8.0E-4,-0.0326,875312.0000000001,-0.0049,0.0614
201806,vermont,vt,275050.0,0.0,0.062,5517,0.0927,-0.138,102.0,-0.2555,-0.184,1300,-0.0741,0.0252,56,0.4,1.0,812,0.1341,-0.0978,1282,0.0381,-0.3263,141.31326949384405,0.01,0.026,2000.0,0.0101,0.0379,390450.0,-0.0075,0.0254
201806,north dakota,nd,240050.0,4.0E-4,2.0E-4,3801,0.0743,0.0462,57.0,-0.0339,-0.0087,1148,-0.0742,-0.0401,48,0.3333,0.5,1024,0.3196,0.0847,1591,0.0338,0.2748,112.5,-0.0011,-0.0395,2150.0,0.0066,0.0729,283004.0,0.011,0.014
201806,alaska,ak,289450.0,-0.0021,0.0281,3803,0.1218,0.1133,60.0,-0.0476,0.1111,1256,-0.0188,-0.0218,40,-0.1667,0.0,1272,0.2471,0.1197,1,0.0,,165.96424010217115,-0.0054,0.0163,1752.0,-0.0011,0.0139,326471.0,-0.0078,-0.0071
201805,virginia,va,309950.0,0.0076,0.0333,39629,0.0906,-0.0792,54.0,0.0,-0.069,16452,0.0133,0.0193,668,-0.2048,-0.2233,9632,0.2199,-0.0706,61132,-0.0164,0.0525,137.54687499999997,-0.0058,0.0057,1973.0,-0.0135,-0.053,428360.00000000006,-0.0069,0.022
201805,new mexico,nm,239950.0,0.023,0.0385,9361,0.0416,-0.113,74.5,-0.0859,-0.0387,3044,0.034,-0.0697,116,-0.0333,0.16,1912,0.0888,-0.0572,6412,0.3248,0.4717,120.68516657093625,0.0087,0.0181,1929.0,0.0086,0.0107,361848.0,0.0155,0.0627
201805,wisconsin,wi,237050.0,0.0307,0.1855,20131,0.0668,-0.2982,61.0,-0.1095,-0.0081,9032,0.2272,-0.0928,212,0.2619,0.2326,3824,0.2954,-0.1658,18908,0.0894,0.4792,124.06249999999999,0.0234,0.1214,1800.0,0.0073,0.0253,315218.0,0.013,0.1256
201805,nevada,nv,368295.0,0.0022,0.1193,6949,0.047,-0.2543,39.5,-0.0595,-0.2255,4596,0.0809,-0.083,428,-0.0446,-0.1371,2052,0.0665,-0.2239,24804,0.16,0.9968,179.62193883399345,0.0132,0.1662,2078.0,-0.0109,-0.0182,733167.0,0.0161,0.2003
201805,texas,tx,299950.0,0.003,0.0427,98388,0.05,-0.0149,52.0,-0.028,-0.0796,42324,0.0288,0.0208,3728,0.0413,0.0344,29792,0.1434,0.0423,96800,0.0688,0.223,127.01562499999999,0.0072,0.0541,2323.0,0.0091,0.0087,422157.0,0.0111,0.0352
201805,tennessee,tn,272800.0,0.0198,0.1296,26736,0.0333,-0.1364,53.5,-0.0531,-0.123,11548,0.0267,0.0325,704,-0.2,0.1069,6636,0.0872,0.0628,45463,0.0314,1.2194,117.05859374999999,0.0179,0.0741,2000.0,0.0045,-0.0476,368053.0,0.0191,0.0918
201805,new jersey,nj,360000.0,0.032,0.0825,49046,0.0667,-0.0797,51.0,-0.0377,-0.1207,19956,0.0155,0.0331,592,0.0963,-0.1138,11900,0.1282,-0.0083,27034,-0.0028,-0.1368,31.499999999999993,-0.2544,,625.0,-0.1639,,533697.0,0.0177,0.049
201805,south dakota,sd,238750.0,0.016,0.0463,3745,0.0728,0.007,50.5,-0.0381,0.0745,1444,0.1993,0.0314,44,0.8333,1.2,584,0.4898,0.1587,1290,0.0591,0.3177,117.5428584273255,0.0046,0.0494,2035.5,-5.0E-4,-0.0032,298196.0,0.015,0.0354
201805,california,ca,550050.0,0.0055,0.0204,74474,0.0921,0.0458,35.0,-0.0541,-0.0541,47800,0.0416,0.0645,1840,0.0177,-0.0397,19468,0.1697,0.1926,63862,0.0404,-0.4396,292.49999999999994,0.0104,0.0405,1899.0,0.0042,3.0E-4,1055966.0,0.0047,0.0217
201805,district of columbia,dc,643000.0,0.037,0.0549,1411,0.0522,-0.0091,28.5,0.0179,-0.0339,1112,-0.0447,-0.0347,28,0.1667,0.0,448,0.1667,0.0275,6303,-0.0321,0.0368,473.9877577273968,0.0187,-0.026,853.0,0.0473,-0.3438,1012959.0,0.022,0.0331
201805,alaska,ak,290049.0,0.0177,0.0359,3390,0.0855,0.1104,63.0,-0.0526,0.125,1280,0.2403,0.0631,48,0.0,0.2,1020,0.2319,0.1384,1,0.0,,166.85712627669454,0.0037,0.0201,1754.0,0.015,0.0195,329044.0,0.0106,-4.0E-4
201805,kansas,ks,179950.0,0.0283,0.0588,10255,0.0531,-0.0183,58.0,-0.0413,-0.0492,4240,0.0019,0.0537,208,0.0,-0.0877,2700,0.2206,0.0449,4091,0.0528,-0.0619,80.64710816599538,0.0192,0.0463,1861.0,0.0183,0.007,256855.00000000003,0.0199,0.0448
201805,pennsylvania,pa,211546.0,0.0577,0.0614,45229,0.0511,-0.1701,64.5,-0.1042,-0.0515,18552,0.0587,-0.0478,932,0.1311,0.309,12360,0.1745,-0.1457,49637,0.0018,-0.133,97.93749999999999,0.0248,0.0487,1503.5,0.0097,-0.0186,306475.0,0.0236,0.056
201805,colorado,co,475000.0,-0.0057,0.0416,19804,0.0878,-0.0508,46.0,-0.098,-0.08,12480,0.0781,-0.0543,776,0.0486,-0.0051,5432,0.3045,0.0585,34962,0.0845,0.3778,185.00781249999997,0.0016,-0.0116,2491.0,-0.0048,0.0345,879627.0,-0.0504,0.051
201805,connecticut,ct,367000.0,0.0152,-0.0589,24103,0.0952,0.0715,55.0,-0.0598,-0.1339,7276,6.0E-4,-0.0804,172,0.1316,-0.0652,5240,0.2118,-0.119,14394,-0.1899,-0.6724,179.02343749999997,0.0116,-0.0084,1902.0,0.0196,-0.1011,738406.0,-0.0086,-0.1158
201805,alabama,al,213996.0,0.007,0.0764,26205,0.0394,-0.0839,72.0,-0.04,-0.1111,7340,-0.0255,0.0105,704,0.2394,0.2482,5200,0.0682,0.0586,7362,0.0231,0.0068,99.456428035982,0.0048,0.2741,1980.0,5.0E-4,0.1899,290512.0,0.0374,0.0884
201805,georgia,ga,296550.0,0.0225,0.1188,61586,0.0334,-0.1054,53.5,-0.0093,-0.0531,27112,0.0183,-0.0401,3576,0.0395,0.5153,15928,0.1367,-0.0153,45673,0.1206,0.8364,104.58593749999999,0.0141,0.1077,2170.5,0.0049,0.057,402186.0,0.0016,0.0658
201805,nebraska,ne,239950.0,-2.0E-4,0.0784,4604,0.0648,0.0452,45.0,-0.0323,-0.0909,2496,0.0314,0.0871,76,-0.0952,-0.1364,988,0.1542,-0.0314,6704,0.0403,0.0402,113.90776782343048,0.0057,0.0632,1877.5,0.0019,-0.0071,293370.0,-0.0023,0.068
201805,kentucky,ky,198550.0,0.045,0.0658,14529,0.053,-0.0587,64.0,-0.0448,-0.0588,5520,0.0439,-7.0E-4,184,0.2432,-0.303,3484,0.1461,-0.0091,44063,-0.0036,0.0706,91.4735877881558,0.0174,0.0586,1799.0,0.0204,8.0E-4,271089.0,0.0245,0.0363
201805,maine,me,240049.5,0.0161,0.0345,8754,0.0948,-0.1459,100.0,-0.3827,-0.1525,3236,0.3997,-0.0604,132,0.2222,0.65,1368,0.3959,-0.1514,8804,0.0044,0.584,142.8754448356749,0.0322,0.0481,1696.0,-0.0024,-0.0076,358669.0,0.0101,0.0521
201805,indiana,in,189450.0,0.0384,0.1294,18631,0.0565,-0.1387,48.0,-0.1028,-0.1864,9772,0.1416,0.0576,360,0.2162,0.3433,5468,0.1908,-0.0929,20301,-0.075,-0.2266,90.98437499999999,0.0163,0.0872,1955.5,0.0085,0.019,260242.0,0.0228,0.0718
201805,delaware,de,300040.0,0.0026,0.0718,5576,0.0211,-0.1684,77.5,-0.019,-0.1292,1908,0.0866,0.0624,268,0.1356,0.34,1280,0.1636,-0.1304,786,-0.0924,-0.6596,142.8125,0.0057,0.06,1900.0,0.0229,0.0411,390387.0,0.0185,0.0744
201805,arizona,az,339300.0,0.018,0.0677,25021,-0.0341,-0.1499,52.0,-0.0095,-0.0957,11480,-0.0602,-0.0185,1380,0.1201,0.2321,10080,0.0044,-0.0363,60988,0.0029,0.0706,164.1881970260223,0.0094,0.0777,2130.0,0.0042,0.0019,532647.0,0.0015,0.0718
201805,ohio,oh,177050.0,0.045,0.1663,30023,0.0462,-0.1595,51.5,-0.0636,-0.1043,15908,0.0962,0.0028,376,0.1325,-0.0505,8864,0.1323,-0.0959,90773,-0.0049,-0.0939,93.37499999999999,0.0312,0.0986,1622.0,0.0188,0.0344,259648.99999999997,0.027,0.1044
201805,new hampshire,nh,327050.0,0.014,0.092,5800,0.142,-0.1712,49.5,-0.1818,-0.1818,3140,0.184,-0.0403,96,-0.1429,-0.3846,1272,0.4389,-0.1117,3793,0.0712,-0.4377,161.48887765419613,0.0155,0.0709,1974.0,3.0E-4,-0.0025,434566.0,0.0286,0.0504
201805,new york,ny,449950.0,0.0211,0.1839,68639,0.088,-0.0465,62.5,-0.1259,-0.0672,24444,0.078,-0.0112,820,-0.0766,-0.0596,13228,0.2326,0.0302,63062,0.0235,-0.0178,147.83574507389162,0.0176,0.1049,1508.5,0.0057,-0.0192,1114868.0,0.0,0.044
201805,west virginia,wv,168250.0,0.0197,0.0267,8201,0.041,-0.1116,88.5,-0.0781,0.0291,2128,0.0556,-0.0414,76,-0.3667,0.1176,1584,0.1512,-0.0458,7866,0.0294,0.2252,82.25694444444446,0.0175,-0.0405,1597.5,0.0073,-0.0448,230869.99999999997,0.0144,0.0411
201805,wyoming,wy,258200.0,0.0285,0.056,3839,0.039,-0.0684,77.0,-0.1047,0.0199,1148,0.1526,-0.0304,52,0.4444,1.6,616,0.1079,-0.0191,3786,0.0269,0.1041,117.27599218527914,0.0088,0.016,2153.0,0.0113,0.0301,472580.0,0.0279,0.0604
201805,idaho,id,331450.0,0.0276,0.14,8076,0.0868,-0.1609,43.0,-0.1313,-0.0851,4128,0.1085,-0.081,300,-0.3243,-0.1379,1796,0.4299,-0.0132,3819,0.0042,-0.1808,157.48923560495626,0.0377,0.1566,2175.0,0.0067,-0.0032,526993.0,0.0131,0.1324
201805,north dakota,nd,239950.0,0.0038,-0.0204,3538,0.0954,0.0653,59.0,-0.1571,0.0085,1240,0.161,0.0403,36,0.2857,-0.1,776,0.3197,-0.0102,1539,0.0505,0.2719,112.62213678541302,-0.0029,-0.0406,2136.0,0.0056,0.06,279914.0,0.029,4.0E-4
201805,oklahoma,ok,190050.0,5.0E-4,0.0029,17303,0.0226,-0.037,58.0,-0.0333,-0.0645,6240,0.0283,0.0393,272,0.1724,0.1148,4628,0.1354,0.0131,10873,-0.0149,0.4193,97.38017590088384,0.0064,0.0299,1900.0,0.0,-0.0071,260053.00000000003,0.0063,0.0321
201805,florida,fl,329950.0,-2.0E-4,0.0154,143650,-0.0096,-0.0311,74.0,0.0207,-0.0513,43628,-0.0283,0.0134,4136,-0.1688,-0.0318,37316,-0.0431,0.0482,104757,-0.0226,0.1157,176.46874999999997,-0.002,0.0507,1779.5,0.0,-0.0056,635131.0,-0.0088,-0.0034
201805,illinois,il,250050.0,0.0012,0.0441,50864,0.0607,-0.0326,49.0,-0.02,-0.0841,24836,0.0711,0.0738,564,-0.0342,-0.0473,15848,0.1923,0.0633,41276,0.0219,-0.0695,116.18749999999999,0.0209,0.0662,1800.0,0.0011,0.0022,382064.0,0.0014,0.0257
201805,louisiana,la,225050.0,0.0108,0.0297,19202,0.0192,0.1119,70.5,-0.007,-0.0208,5676,0.0411,0.0907,240,0.0169,-0.0164,5180,0.104,0.2924,15048,-0.0158,-0.0359,114.56249999999999,0.0093,0.0153,1872.5,0.0067,-0.0335,298906.0,0.0096,0.0149
201805,south carolina,sc,275000.0,0.0183,0.0882,29566,0.0123,-0.0935,71.0,0.0,-0.034,9480,0.0167,0.0133,1344,-0.0204,0.012,7360,0.066,0.0437,44952,0.0102,0.2612,117.32031249999999,0.0046,0.1114,1803.0,8.0E-4,0.0434,411043.0,0.0077,0.077
201805,missouri,mo,195000.0,0.0266,0.0864,24187,0.0387,-0.0684,61.5,-0.0465,-0.0538,9804,0.0307,-0.0117,524,0.1909,0.7467,6156,0.1703,0.0434,31999,0.0701,0.122,94.23730468749999,0.0155,0.0713,1682.0,0.012,0.0357,272818.0,0.0171,0.0585
201805,massachusetts,ma,522143.99999999994,0.0188,0.09,16688,0.1309,-0.0938,38.0,-0.1556,-0.1739,11148,0.0849,0.0036,272,-0.1053,-0.2273,4644,0.3854,-0.006,17754,0.1193,-0.0397,254.42427007299267,0.0082,0.0687,2000.0,0.0104,0.0104,817715.0,-0.0024,0.0631
201805,iowa,ia,213550.0,0.0178,0.1242,12014,0.0383,-0.1166,59.0,-0.0853,-0.0167,4780,0.0874,-0.0253,188,0.3056,0.3429,2748,0.2116,0.03,16138,0.0408,0.4187,119.11854485383897,0.0102,0.1132,1671.5,0.0027,0.0042,249639.0,0.0035,0.0494
201805,maryland,md,337050.0,0.0306,0.0531,21511,0.0599,-0.0743,47.5,-0.0306,-0.0686,10176,-0.0312,-0.007,468,-0.2822,-0.2095,6732,0.148,-0.0878,48341,-0.0299,-0.0182,116.283203125,0.0234,-0.288,1055.5,0.0033,-0.4093,449901.0,0.0217,0.0378
201805,washington,wa,425612.5,0.0146,0.1134,14868,0.1649,-0.0131,30.5,-0.0896,0.0339,11816,0.0668,-0.0437,544,0.1057,0.0,3840,0.2371,0.1085,18570,0.169,0.4642,200.45506405124098,0.0163,0.101,2100.0,0.0133,0.0184,613865.0,0.0133,0.1019
201805,arkansas,ar,180000.0,3.0E-4,0.0591,15821,0.0248,-0.0761,76.5,-0.0377,-0.1,4524,9.0E-4,0.0089,144,-0.0769,0.3333,2960,0.1298,0.0321,11490,0.0298,0.2039,90.08664194892717,0.0153,0.0491,1793.0,0.0156,0.0136,249044.99999999997,0.0134,0.0665
201805,minnesota,mn,289500.0,-0.0016,0.0724,17880,0.1266,-0.1575,48.5,-0.0849,-0.03,10380,0.2369,-0.0178,276,0.0455,0.1129,4700,0.6074,-0.1172,19663,0.1126,-0.1871,138.563436329588,0.0058,0.0596,2119.5,-0.0112,0.0168,386664.0,-0.0014,0.0654
201805,utah,ut,399050.0,0.0,0.0824,10153,0.0701,-0.0488,46.0,-0.0213,-0.08,5680,0.0693,0.0201,680,-0.2917,0.2687,2776,0.1452,0.0312,53867,0.0049,0.0828,144.24028809955308,-7.0E-4,0.1045,2798.0,0.0143,0.0096,685531.0,-0.0298,0.0544
201805,north carolina,nc,289950.0,0.012,0.0777,48857,0.0384,-0.1287,72.5,-0.0645,-0.1049,17584,0.0852,0.0469,1424,0.0659,0.1788,11180,0.146,0.0112,60468,0.0186,-0.1375,123.19921874999999,0.0131,0.0993,2100.0,0.0125,0.0518,393800.0,0.0141,0.0654
201805,vermont,vt,275050.0,0.0112,0.0702,5049,0.0432,-0.1685,137.0,-0.2431,-0.1697,1404,0.5064,-0.0304,40,0.25,0.0,716,0.3664,-0.0219,1235,0.0656,-0.3378,139.9181446111869,0.0049,0.0238,1980.0,0.0105,0.0313,393389.0,-0.0025,0.0333
201805,michigan,mi,207000.0,0.0389,0.15,34062,0.0933,-0.1432,52.0,-0.1746,-0.0877,17860,0.2652,-0.0289,644,0.1418,-0.0852,7664,0.292,-0.1009,13726,0.1102,-0.3481,118.37499999999999,0.0248,0.0907,1680.0,0.0151,0.0096,309137.0,0.0168,0.0967
201805,oregon,or,430050.0,0.0118,0.0846,15064,0.1038,-0.01,45.5,-0.0521,0.0225,8224,0.0989,-0.0406,332,-0.117,-0.217,4420,0.3092,0.2388,20954,0.0497,0.6096,212.47280471532213,0.0095,0.1058,2035.0,0.0102,0.0092,572475.0,0.0092,0.0866
201805,hawaii,hi,688550.0,0.0051,-0.0094,5351,-0.0138,-0.0663,81.0,0.0189,-0.0795,1668,-0.0544,0.0072,64,0.0667,0.1429,888,0.0045,0.0829,7059,3.0E-4,-0.4074,506.25711845102506,-2.0E-4,0.0385,1362.5,0.0018,-0.024,1320523.0,-0.0015,-0.0244
201805,mississippi,ms,195050.0,0.0209,0.0656,11499,-0.0447,-0.0782,84.5,0.0181,-0.0059,3028,-0.0381,0.0013,180,0.0227,0.4516,2344,0.0353,0.1379,16564,0.0674,0.1328,91.27806847829274,-6.0E-4,0.028,1960.5,0.008,0.0015,254473.0,0.0165,0.0523
201805,montana,mt,349950.0,0.0091,0.0643,7252,0.0856,-0.0617,82.5,-0.2326,0.0313,2376,0.2122,0.0206,80,0.1765,0.1111,1096,0.2986,0.1561,9050,0.0574,-0.0719,158.54993133503328,0.0067,0.0489,2215.0,0.005,0.0123,603453.0,-0.0078,0.045
201805,rhode island,ri,369950.0,0.0079,0.0434,3199,0.1288,-0.1042,42.0,-0.134,-0.0769,1956,0.1643,0.0103,32,0.0,0.1429,728,0.3,-0.0521,3490,0.0835,0.4813,213.9203595317726,8.0E-4,0.052,1684.5,9.0E-4,-0.0109,590343.0,-0.0018,0.0153
201804,arizona,az,333300.0,0.0102,0.0579,25903,-0.009,-0.1305,52.5,-0.0278,-0.0789,12216,0.0495,0.0211,1232,0.0,-0.0128,10036,0.027,-0.0553,60813,0.0191,0.084,162.66210937499997,0.0124,0.0722,2121.0,0.0038,0.0047,531825.0,0.0092,0.0709
